review_id,texto_review,sentimento
19621,Minha experiência com a locadora de veículos foi excelente. o serviço ficou pronto antes do prazo combinado. rceomendo sem receio.,positivo
19622,Não gostei do sofá; não rceomendo.,negativo
19623,"Pesquisei bastante antes de escolher o suporte técnico. Após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque a equipe demonstrou atenção e conhecimento. Continuarei usando com certeza.",positivo
19624,"Se alguém me perguntar sobre a impressora, minha resposta será negativa. o acabamento é frágil e começou a soltar. Não rceomendo.",negativo
19625,"Confesso que achei que o celular seria ruim, mas me surpreendeu positivamente. funciona com rapidez e sem apresentar falhas. Valeu cada centavo.",positivo
19626,A qualdiade da impressora é ruim.,negativo
19627,Não tenho do que reclamar sobre o aplicativo de exercícios. as informações foram claras e o prazo foi cumprido. Foi uma ótima escolha.,positivo
19628,"Se alguém me perguntar sobre o micro-ondas, minha resposta será negativa. veio em uma embalagem danificada e com o produto avariado. Precisa melhorar muito. 😡",negativo
19629,"se alguém me perguntar sobre o transporte por aplicativo, minha resposta será positiva. a experiência foi organizada do início ao fim. compraria novamente.",positivo
19630,"CONFESSO QUE ACHEI QUE O JOGO DE TABULEIRO SERIA RUIM, MAS ME SURPREENDEU POSITIVAMENTE. VEIO COM TODOS OS ACESSÓRIOS E O MANUAL ESTAVA CLARO. COMPRARIA NOVAMENTE.",positivo
19631,Estou arrependido de ter escolhido o suporte tecnico. o aplicativo trava e impede a conclusao das operacoes. Nao era o resultado que eu esperava.,negativo
19632,"Se alguem me perguntar sobre a parafusadeira, minha resposta sera negativa. nao corresponde as medidas nem as caracteristicas anunciadas. Minha avaliacao e negativa.",negativo
19633,"nao foi perfeito em todos os detalhes, porém os pontos positivos de o serviço de entrega pesaram mto mais. a equipe corrigiu o problema e ainda explicou como evitar novamente.",positivo
19634,"Eu esperava que o aplicativo de exercícios fosse excelente, mas acabou sendo uma grande decepção. prometeram retorno, mas nunca entraram em contato. Solicitei a devolução.",negativo
19635,"NO COMEÇO A ASSISTÊNCIA TÉCNICA PARECEU FUNCIONAR BEM, MAS POUCO DEPOIS ESPEREI MUITO TEMPO E NINGUÉM RESOLVEU MINHA SOLICITAÇÃO. MINHA AVALIAÇÃO É NEGATIVA.",negativo
19636,Não posso recomendar a impressora. chegou com defeito e apresentando marcas de uso. Fiquei muito decepicionado.,negativo
19637,"Confesso que achei que o micro-ondas seria ruim, mas me surpreendeu positivamente. a bateria dura bastante e carrega rapidamente. Foi uma ótima escolha.",positivo
19638,Não posso recomendar o brinquedo. chegou com defeito e apresentando marcas de uso. Foi dinheiro jogado fora.,negativo
19639,"Eu esperava que o módulo de vidro fosse excelente, mas acabou sendo uma grande decepção. a bateria descarrega muito rápido e demora para carregar. Precisa melhorar muito.",negativo
19640,"Eu esperava uma experiência razoável com o celular, mas o resultado superou minhas expectativas. chegou bem embalado e em perfeito estado. A experiência mereceu cinco estrelas.",positivo
19641,gostei muito da lâmpada inteligente; recomendo.,positivo
19642,Minha experiência com o fone de ouvido foi péssima. produz ruídos estranhos e esquenta além do normal. Fiquei muito decepcionado.,negativo
19643,"Se alguém me perguntar sobre o capacete, minha resposta será positiva. o material é firme, confortável e bem construído. Compraria novamente.",positivo
19644,"A propaganda sobre o aplicativo bancário é ótima; a experiência real, infelizmente, não foi. o suporte encerrou o atendimento antes de resolver o problema.",negativo
19645,"Houve um pequeno atraso, mas isso nao prejudicou minha avaliacao de o sofa. a bateria dura bastante e carrega rapidamente. No geral, fiquei muito satisfeito.",positivo
19646,Estou realmente contente com o notebook. depois de vários dias de uso continua funciondo perfeitamente. Foi exatamente o tipo de resultado que eu procurava.,positivo
19647,péssima experiência com a plataforma de streaming.,negativo
19648,"se alguém me perguntar sobre o transporte por aplicativo, minha resposta será positiva. o suporte respondeu com precisão e sem transferências desnecessárias. fiquei muito satisfeito com o resultado.",positivo
19649,"eu queria mto gostar de o roteador, porém nao corresponde às medidas nem às características anunciadas. nao atendeu ao que foi prometido.",negativo
19650,"Eu esperava que a oficina fosse exelente, mas acabou sendo uma grande decepção. o aplicativo trava e impede a conclusão das operações. Minha avaliação é negativa.",negativo
19651,Estou realmente contente com o sofá. a relação entre preço e qualidade vale muito a pena. Foi exatamente o tipo de resultado que eu procurava.,positivo
19652,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o módulo de alarme pesaram muito mais. a qualdiade ficou acima do que eu esperava.",positivo
19653,"pesquisei bastante antes de escolher o fone de ouvido. após comparar preço, qualidade e facilidade de uso, a experiência foi muito boa porque depois de vários dias de uso continua funcionando perfeitamente. minha avaliação é muito positiva.",positivo
19654,"Analisei preço, qualidade e facilidade de uso antes de escolher a plataforma de streaming. Mesmo assim, a experiência foi ruim porque houve cobrança inesperada e ninguém conseguiu explicar o motivo. Solicitei a devolução.",negativo
19655,"Não foi perfeito em todos os detalhes, porém os pontos positivos de o SSD pesaram muito mais. o acabamento é muito bom e parece resisetnte.",positivo
19656,Não recomendo. A entrega foi lenta e o teclado não é como na foto.,negativo
19657,"analisei preço, qualidade e facilidade de uso antes de escolher o transporte por aplicativo. mesmo assim, a experiência foi ruim pq a experiência foi desorganizada e cheia de etapas desnecessárias. foi dinheiro jogado fora.",negativo
19658,"se alguém me perguntar sobre o relógio, minha resposta será positiva. o material é firme, confortável e bem construído. fiquei mto satisfeito com o resultado.",positivo
19659,"depois de várias utilizações usando o livro, posso dizer que fiz uma ótima escolha: a resposta aos comandos é rápida e precisa. a experiência mereceu cinco estrelas.",positivo
19660,"No começo o serviço de internet pareceu funcionar bem, mas pouco depois o suporte encerrou o atendimeto antes de resolver o problema. Precisa melhorar muito.",negativo
19661,"Depois de alguns meses usando o liquidificador, os problemas ficaram evidentes: o acabamento é frágil e começou a soltar. Fiquei muito decepcionado.",negativo
19662,"eu queria mto gostar de a bateria, porém veio em uma embalagem danificada e com o produto avariado. solicitei a devolução.",negativo
19663,"No começo a panela elétrica pareceu funcionar bem, mas pouco depois apresenta travamentos e falhas durnate o uso. Não atendeu ao que foi prometido.",negativo
19664,Minha experiência com o roteador foi péssima. não corresponde às medidas nem às características anunciadas. A experiência foi péssima.,negativo
19665,"houve um pequeno atraso, mas isso nao prejudicou minha avaliação de o serviço de manutenção. a experiência foi organizada do início ao fim. no geral, fiquei mto satisfeito.",positivo
19666,"A PROPAGANDA SOBRE O SSD É ÓTIMA; A EXPERIÊNCIA REAL, INFELIZMENTE, NÃO FOI. A ENTREGA ATRASOU E AINDA MANDARAM O MODELO ERRADO.",negativo
19667,"Pesquisei bastante antes de escolher a televisão. Após comparar preço, qualidade e facilidade de uso, a experiêcia foi muito boa porque depois de vários dias de uso continua funcionando perfeitamente. Foi uma ótima escolha.",positivo
19668,Estou realmente contente com o brinquedo. a qualdiade ficou acima do que eu esperava. Foi exatamente o tipo de resultado que eu procurava.,positivo
19669,"Se alguém me perguntar sobre a cadeira gamer, minha resposta será negativa. chegou com defeito e apresentando marcas de uso. Não atendeu ao que foi prometido.",negativo
19670,"No começo a jaqueta pareceu funcionar bem, mas pouco depois a entrega atrasou e ainda mandaram o modelo errado. Solicitei a devolução.",negativo
19671,"se alguém me perguntar sobre a locadora de veículos, minha resposta será negativa. o suporte encerrou o atendimento antes de resolver o problema. minha avaliação é negativa.",negativo
19672,Estou arrependido de ter escolhido o restaurante. o profissional chegou atrasado e deixou o serviço incompleto. Não era o resultado que eu esperava.,negativo
19673,"No começo a parafusadeira pareceu funiconar bem, mas pouco depois chegou com defeito e apresentando marcas de uso. Não atendeu ao que foi prometido.",negativo
19674,"eu esperava que o serviço de garantia fosse excelente, mas acabou sendo uma grande decepção. as informações foram contraditórias e o prazo não foi cumprido. não recomendo.",negativo
19675,Adorei a geladeira. Sueprou minhas expectativas.,positivo
19676,"Depois de um dia usando a operadora de celular, posso dizer que fiz uma ótima escolha: minha solciitação foi acompanhada até a solução definitiva. Foi uma ótima escolha.",positivo
19677,"No comeco o colchao pareceu funcionar bem, mas pouco depois o acabamento e fragil e comecou a soltar. Nao atendeu ao que foi prometido.",negativo
19678,"Depois de três dias usando o smartwatch, posso dizer que fiz uma ótima escolha: chegou bem embalado e em perfeito estado. Compraria novamente. 👍",positivo
19679,Não tenho do que reclamar sobre o mouse. veio com todos os acessórios e o manual estava claro. Valeu cada centavo.,positivo
19680,Não posso recomendar o serviço de internet. o suporte encerrou o atendimento antes de resolver o problema. Fiquei muito decepcionado.,negativo
19681,"eu esperava uma experiência razoável com o serviço de instalação, mas o resultado superou minhas expectativas. o serviço ficou pronto antes do prazo combinado. foi uma ótima escolha.",positivo
19682,"Se alguém me perguntar sobre o carregador, minha resposta será positiva. o acabamento é muito bom e parece reisstente. Valeu cada centavo.",positivo
19683,"Analisei preco, qualidade e facilidade de uso antes de escolher a plataforma de streaming. Mesmo assim, a experiencia foi ruim porque as informacoes foram contraditorias e o prazo nao foi cumprido. Minha avaliacao e negativa.",negativo
19684,Não tenho do que reclamar sobre o fone de ouvido. a qualidade ficou acima do que eu esperava. Atendeu plenamente ao que eu precisava.,positivo
19685,"A propaganda sobre o tênis é ótima; a experiência real, infelizmente, não foi. a qualidade é bem inferior ao que aparece no anúncio. 😞",negativo
19686,"No comeco a jaqueta pareceu funcionar bem, mas pouco depois veio em uma embalagem danificada e com o produto avariado. Precisa melhorar muito.",negativo
19687,Minha experiência com o ventilador foi excelente. depois de vários dias de uso continua funcionando perfeitamente. Fiquei muito satisfeito com o resultado.,positivo
19688,"se alguém me perguntar sobre o liquidificador, minha resposta será positiva. chegou bem embalado e em perfeito estado. valeu cada centavo.",positivo
19689,"Confesso que achei que o ar-condicionado seria ruim, mas me surpreendeu positivamente. a bateria dura bastante e carrega rapidamente. Recomendo sem receio.",positivo
